filename,MOS
30424196_MinPolqaSfbRecording_cut.wav,3.8
28255304_MinPolqaSfbRecording_cut.wav,3.6
28902008_MinPolqaSfbRecording_cut.wav,3.6
30503659_MinPolqaSfbRecording_cut.wav,3.0
30128982_MinPolqaSfbRecording_cut.wav,3.6
30200168_MinPolqaSfbRecording_cut.wav,2.2
30147242_MinPolqaSfbRecording_cut.wav,3.6
28323010_MinPolqaSfbRecording_cut.wav,3.8
30202369_MinPolqaSfbRecording_cut.wav,3.4
30255289_MinPolqaSfbRecording_cut.wav,3.8
27517523_MinPolqaSfbRecording_cut.wav,3.4
30097396_MinPolqaSfbRecording_cut.wav,3.2
30159764_MinPolqaSfbRecording_cut.wav,3.2
28559279_MinPolqaSfbRecording_cut.wav,3.6
30262250_MinPolqaSfbRecording_cut.wav,3.6
30405136_MinPolqaSfbRecording_cut.wav,2.8
30201915_MinPolqaSfbRecording_cut.wav,1.4
30090178_MinPolqaSfbRecording_cut.wav,2.2
30487016_MinPolqaSfbRecording_cut.wav,2.6
30258094_MinPolqaSfbRecording_cut.wav,2.2
30447273_MinPolqaSfbRecording_cut.wav,2.0
30186288_MinPolqaSfbRecording_cut.wav,3.6
30070700_MinPolqaSfbRecording_cut.wav,3.4
29539211_MinPolqaSfbRecording_cut.wav,2.2
30073006_MinPolqaSfbRecording_cut.wav,2.8
30161239_MinPolqaSfbRecording_cut.wav,2.4
27782968_MinPolqaSfbRecording_cut.wav,4.0
30205019_MinPolqaSfbRecording_cut.wav,2.8
30432495_MinPolqaSfbRecording_cut.wav,3.0
30146068_MinPolqaSfbRecording_cut.wav,1.6
27633399_MinPolqaSfbRecording_cut.wav,3.6
30138141_MinPolqaSfbRecording_cut.wav,2.4
30120989_MinPolqaSfbRecording_cut.wav,3.8
27834749_MinPolqaSfbRecording_cut.wav,3.8
30076630_MinPolqaSfbRecording_cut.wav,3.2
30478360_MinPolqaSfbRecording_cut.wav,3.2
30098770_MinPolqaSfbRecording_cut.wav,1.6
27849813_MinPolqaSfbRecording_cut.wav,3.6
30161140_MinPolqaSfbRecording_cut.wav,2.0
30530171_MinPolqaSfbRecording_cut.wav,2.0
30098086_MinPolqaSfbRecording_cut.wav,3.75
30163548_MinPolqaSfbRecording_cut.wav,2.5
30129028_MinPolqaSfbRecording_cut.wav,3.75
28493852_MinPolqaSfbRecording_cut.wav,2.75
29533306_MinPolqaSfbRecording_cut.wav,4.25
30407489_MinPolqaSfbRecording_cut.wav,2.5
28586341_MinPolqaSfbRecording_cut.wav,4.25
30090004_MinPolqaSfbRecording_cut.wav,2.75
30254476_MinPolqaSfbRecording_cut.wav,4.0
30114131_MinPolqaSfbRecording_cut.wav,4.25
27876516_MinPolqaSfbRecording_cut.wav,5.0
30427740_MinPolqaSfbRecording_cut.wav,3.5
30161118_MinPolqaSfbRecording_cut.wav,3.0
30474865_MinPolqaSfbRecording_cut.wav,3.75
30201469_MinPolqaSfbRecording_cut.wav,2.25
30202267_MinPolqaSfbRecording_cut.wav,3.75
30132907_MinPolqaSfbRecording_cut.wav,3.0
30258017_MinPolqaSfbRecording_cut.wav,4.0
27593292_MinPolqaSfbRecording_cut.wav,4.0
28610239_MinPolqaSfbRecording_cut.wav,3.25
30176727_MinPolqaSfbRecording_cut.wav,2.75
30249471_MinPolqaSfbRecording_cut.wav,3.75
30413102_MinPolqaSfbRecording_cut.wav,2.75
30516869_MinPolqaSfbRecording_cut.wav,3.5
30137766_MinPolqaSfbRecording_cut.wav,3.5
30096491_MinPolqaSfbRecording_cut.wav,2.5
30138563_MinPolqaSfbRecording_cut.wav,3.5
28551115_MinPolqaSfbRecording_cut.wav,4.5
28949418_MinPolqaSfbRecording_cut.wav,3.0
27738970_MinPolqaSfbRecording_cut.wav,3.75
28449228_MinPolqaSfbRecording_cut.wav,4.25
28848336_MinPolqaSfbRecording_cut.wav,4.25
30210903_MinPolqaSfbRecording_cut.wav,3.25
30436286_MinPolqaSfbRecording_cut.wav,4.5
30149678_MinPolqaSfbRecording_cut.wav,3.0
30110255_MinPolqaSfbRecording_cut.wav,2.75
30198641_MinPolqaSfbRecording_cut.wav,3.0
30202664_MinPolqaSfbRecording_cut.wav,2.5
30147416_MinPolqaSfbRecording_cut.wav,3.5
30100595_MinPolqaSfbRecording_cut.wav,1.0
30169695_MinPolqaSfbRecording_cut.wav,3.75
29530877_MinPolqaSfbRecording_cut.wav,2.6
30083550_MinPolqaSfbRecording_cut.wav,2.8
30085977_MinPolqaSfbRecording_cut.wav,1.8
28940419_MinPolqaSfbRecording_cut.wav,3.8
28555036_MinPolqaSfbRecording_cut.wav,3.2
30103759_MinPolqaSfbRecording_cut.wav,3.0
30515750_MinPolqaSfbRecording_cut.wav,2.8
30101015_MinPolqaSfbRecording_cut.wav,2.6
27809919_MinPolqaSfbRecording_cut.wav,2.8
30165128_MinPolqaSfbRecording_cut.wav,2.2
30092154_MinPolqaSfbRecording_cut.wav,3.0
30433953_MinPolqaSfbRecording_cut.wav,2.2
30408798_MinPolqaSfbRecording_cut.wav,1.4
30172330_MinPolqaSfbRecording_cut.wav,2.2
27623269_MinPolqaSfbRecording_cut.wav,3.8
30198675_MinPolqaSfbRecording_cut.wav,2.5
27957965_MinPolqaSfbRecording_cut.wav,4.5
28627240_MinPolqaSfbRecording_cut.wav,3.25
30461252_MinPolqaSfbRecording_cut.wav,2.75
29540667_MinPolqaSfbRecording_cut.wav,2.25
28775325_MinPolqaSfbRecording_cut.wav,4.25
30201372_MinPolqaSfbRecording_cut.wav,3.25
30492732_MinPolqaSfbRecording_cut.wav,2.5
29534271_MinPolqaSfbRecording_cut.wav,4.0
30097234_MinPolqaSfbRecording_cut.wav,2.333333333
29542440_MinPolqaSfbRecording_cut.wav,3.666666667
30514051_MinPolqaSfbRecording_cut.wav,2.666666667
30098802_MinPolqaSfbRecording_cut.wav,3.333333333
30199089_MinPolqaSfbRecording_cut.wav,2.666666667
30066783_MinPolqaSfbRecording_cut.wav,2.666666667
30128123_MinPolqaSfbRecording_cut.wav,3.0
28201417_MinPolqaSfbRecording_cut.wav,3.25
30135696_MinPolqaSfbRecording_cut.wav,2.25
30061937_MinPolqaSfbRecording_cut.wav,3.0
30097446_MinPolqaSfbRecording_cut.wav,2.75
30068429_MinPolqaSfbRecording_cut.wav,3.75
30119006_MinPolqaSfbRecording_cut.wav,3.0
28705394_MinPolqaSfbRecording_cut.wav,2.75
29529787_MinPolqaSfbRecording_cut.wav,2.5
30121869_MinPolqaSfbRecording_cut.wav,3.25
29535315_MinPolqaSfbRecording_cut.wav,3.25
30426315_MinPolqaSfbRecording_cut.wav,3.0
30409748_MinPolqaSfbRecording_cut.wav,3.25
30473376_MinPolqaSfbRecording_cut.wav,4.0
30208786_MinPolqaSfbRecording_cut.wav,4.0
28114642_MinPolqaSfbRecording_cut.wav,3.75
28534774_MinPolqaSfbRecording_cut.wav,3.5
28616839_MinPolqaSfbRecording_cut.wav,4.5
29540641_MinPolqaSfbRecording_cut.wav,3.0
30200318_MinPolqaSfbRecording_cut.wav,2.5
30171530_MinPolqaSfbRecording_cut.wav,3.25
30098318_MinPolqaSfbRecording_cut.wav,3.0
30161087_MinPolqaSfbRecording_cut.wav,3.0
30088666_MinPolqaSfbRecording_cut.wav,2.0
30078998_MinPolqaSfbRecording_cut.wav,2.75
30086751_MinPolqaSfbRecording_cut.wav,2.333333333
30114091_MinPolqaSfbRecording_cut.wav,4.666666667
29533324_MinPolqaSfbRecording_cut.wav,4.0
30065753_MinPolqaSfbRecording_cut.wav,4.0
30143007_MinPolqaSfbRecording_cut.wav,4.0
30181977_MinPolqaSfbRecording_cut.wav,2.333333333
30085363_MinPolqaSfbRecording_cut.wav,2.333333333
27738784_MinPolqaSfbRecording_cut.wav,4.333333333
30527678_MinPolqaSfbRecording_cut.wav,4.0
30208934_MinPolqaSfbRecording_cut.wav,4.0
30259103_MinPolqaSfbRecording_cut.wav,3.8
30143050_MinPolqaSfbRecording_cut.wav,2.6
30528035_MinPolqaSfbRecording_cut.wav,2.4
30453172_MinPolqaSfbRecording_cut.wav,1.8
30520652_MinPolqaSfbRecording_cut.wav,2.6
30467007_MinPolqaSfbRecording_cut.wav,3.0
30511166_MinPolqaSfbRecording_cut.wav,1.8
30152068_MinPolqaSfbRecording_cut.wav,3.4
30188932_MinPolqaSfbRecording_cut.wav,3.5
30138535_MinPolqaSfbRecording_cut.wav,4.0
30109796_MinPolqaSfbRecording_cut.wav,3.25
30070242_MinPolqaSfbRecording_cut.wav,2.25
30127883_MinPolqaSfbRecording_cut.wav,4.25
30405394_MinPolqaSfbRecording_cut.wav,1.75
30462772_MinPolqaSfbRecording_cut.wav,2.5
30070120_MinPolqaSfbRecording_cut.wav,3.25
30443546_MinPolqaSfbRecording_cut.wav,2.25
30106976_MinPolqaSfbRecording_cut.wav,4.0
30211870_MinPolqaSfbRecording_cut.wav,3.25
30197695_MinPolqaSfbRecording_cut.wav,2.75
30411843_MinPolqaSfbRecording_cut.wav,3.75
29530868_MinPolqaSfbRecording_cut.wav,2.75
30461172_MinPolqaSfbRecording_cut.wav,3.75
30409417_MinPolqaSfbRecording_cut.wav,3.25
30492878_MinPolqaSfbRecording_cut.wav,2.75
30140777_MinPolqaSfbRecording_cut.wav,4.5
30259119_MinPolqaSfbRecording_cut.wav,3.75
28516108_MinPolqaSfbRecording_cut.wav,4.25
30434080_MinPolqaSfbRecording_cut.wav,3.25
30160123_MinPolqaSfbRecording_cut.wav,2.0
28011514_MinPolqaSfbRecording_cut.wav,4.75
30067590_MinPolqaSfbRecording_cut.wav,2.5
30083015_MinPolqaSfbRecording_cut.wav,3.0
30509986_MinPolqaSfbRecording_cut.wav,3.0
27510435_MinPolqaSfbRecording_cut.wav,3.0
27709185_MinPolqaSfbRecording_cut.wav,3.0
27744689_MinPolqaSfbRecording_cut.wav,4.0
28465867_MinPolqaSfbRecording_cut.wav,3.0
30202091_MinPolqaSfbRecording_cut.wav,3.0
30429310_MinPolqaSfbRecording_cut.wav,3.0
30184454_MinPolqaSfbRecording_cut.wav,3.0
28102616_MinPolqaSfbRecording_cut.wav,3.0
28266142_MinPolqaSfbRecording_cut.wav,4.0
30099534_MinPolqaSfbRecording_cut.wav,2.25
30097729_MinPolqaSfbRecording_cut.wav,3.75
28955415_MinPolqaSfbRecording_cut.wav,3.0
30512419_MinPolqaSfbRecording_cut.wav,2.25
30472859_MinPolqaSfbRecording_cut.wav,3.25
30183671_MinPolqaSfbRecording_cut.wav,3.8
28243731_MinPolqaSfbRecording_cut.wav,3.6
30083083_MinPolqaSfbRecording_cut.wav,3.6
30444220_MinPolqaSfbRecording_cut.wav,3.6
30093317_MinPolqaSfbRecording_cut.wav,3.0
27739264_MinPolqaSfbRecording_cut.wav,4.4
30480254_MinPolqaSfbRecording_cut.wav,3.2
30178620_MinPolqaSfbRecording_cut.wav,3.0
30209924_MinPolqaSfbRecording_cut.wav,1.4
30440223_MinPolqaSfbRecording_cut.wav,2.4
30106310_MinPolqaSfbRecording_cut.wav,3.4
30058835_MinPolqaSfbRecording_cut.wav,3.2
30413801_MinPolqaSfbRecording_cut.wav,3.4
28254432_MinPolqaSfbRecording_cut.wav,3.75
27148013_MinPolqaSfbRecording_cut.wav,3.75
28692714_MinPolqaSfbRecording_cut.wav,3.75
30172260_MinPolqaSfbRecording_cut.wav,3.25
30148022_MinPolqaSfbRecording_cut.wav,2.25
30153914_MinPolqaSfbRecording_cut.wav,3.0
30444232_MinPolqaSfbRecording_cut.wav,3.25
30258758_MinPolqaSfbRecording_cut.wav,2.75
28244579_MinPolqaSfbRecording_cut.wav,3.333333333
30210928_MinPolqaSfbRecording_cut.wav,3.333333333
29536315_MinPolqaSfbRecording_cut.wav,3.333333333
30510025_MinPolqaSfbRecording_cut.wav,3.666666667
30424829_MinPolqaSfbRecording_cut.wav,2.333333333
30119459_MinPolqaSfbRecording_cut.wav,3.333333333
30404847_MinPolqaSfbRecording_cut.wav,4.0
27587045_MinPolqaSfbRecording_cut.wav,4.333333333
30121786_MinPolqaSfbRecording_cut.wav,3.666666667
28074020_MinPolqaSfbRecording_cut.wav,4.333333333
30455009_MinPolqaSfbRecording_cut.wav,2.0
30141803_MinPolqaSfbRecording_cut.wav,2.8
30430109_MinPolqaSfbRecording_cut.wav,2.0
28113853_MinPolqaSfbRecording_cut.wav,3.6
30527921_MinPolqaSfbRecording_cut.wav,2.0
29529636_MinPolqaSfbRecording_cut.wav,3.6
30516742_MinPolqaSfbRecording_cut.wav,2.4
30522312_MinPolqaSfbRecording_cut.wav,2.0
30487597_MinPolqaSfbRecording_cut.wav,3.6
30431422_MinPolqaSfbRecording_cut.wav,3.2
30060611_MinPolqaSfbRecording_cut.wav,3.4
30113303_MinPolqaSfbRecording_cut.wav,3.8
30255796_MinPolqaSfbRecording_cut.wav,3.8
30260253_MinPolqaSfbRecording_cut.wav,3.8
30431097_MinPolqaSfbRecording_cut.wav,3.4
30061455_MinPolqaSfbRecording_cut.wav,3.2
30069990_MinPolqaSfbRecording_cut.wav,3.0
27918706_MinPolqaSfbRecording_cut.wav,4.0
30433982_MinPolqaSfbRecording_cut.wav,4.0
28208954_MinPolqaSfbRecording_cut.wav,3.75
28769547_MinPolqaSfbRecording_cut.wav,3.75
30150777_MinPolqaSfbRecording_cut.wav,3.5
30070215_MinPolqaSfbRecording_cut.wav,3.5
30256284_MinPolqaSfbRecording_cut.wav,3.0
30407441_MinPolqaSfbRecording_cut.wav,2.75
30156809_MinPolqaSfbRecording_cut.wav,3.25
28740983_MinPolqaSfbRecording_cut.wav,3.5
28834995_MinPolqaSfbRecording_cut.wav,3.5
29556440_MinPolqaSfbRecording_cut.wav,2.25
27667722_MinPolqaSfbRecording_cut.wav,3.75
30142428_MinPolqaSfbRecording_cut.wav,2.0
30531948_MinPolqaSfbRecording_cut.wav,2.25
30121343_MinPolqaSfbRecording_cut.wav,2.5
28819256_MinPolqaSfbRecording_cut.wav,2.75
30133350_MinPolqaSfbRecording_cut.wav,1.5
30071282_MinPolqaSfbRecording_cut.wav,4.25
30462522_MinPolqaSfbRecording_cut.wav,2.25
30067195_MinPolqaSfbRecording_cut.wav,2.75
30141842_MinPolqaSfbRecording_cut.wav,3.5
30458592_MinPolqaSfbRecording_cut.wav,1.75
30068499_MinPolqaSfbRecording_cut.wav,2.4
30166880_MinPolqaSfbRecording_cut.wav,2.6
27936536_MinPolqaSfbRecording_cut.wav,4.0
28615334_MinPolqaSfbRecording_cut.wav,3.8
27862579_MinPolqaSfbRecording_cut.wav,3.8
30429705_MinPolqaSfbRecording_cut.wav,3.2
28104301_MinPolqaSfbRecording_cut.wav,3.8
28907033_MinPolqaSfbRecording_cut.wav,3.4
30211433_MinPolqaSfbRecording_cut.wav,3.8
30211004_MinPolqaSfbRecording_cut.wav,3.0
30069395_MinPolqaSfbRecording_cut.wav,3.0
28862480_MinPolqaSfbRecording_cut.wav,4.0
27561518_MinPolqaSfbRecording_cut.wav,4.2
30511921_MinPolqaSfbRecording_cut.wav,2.2
30250021_MinPolqaSfbRecording_cut.wav,3.6
30202769_MinPolqaSfbRecording_cut.wav,2.8
28754614_MinPolqaSfbRecording_cut.wav,3.6
27759095_MinPolqaSfbRecording_cut.wav,3.8
30163520_MinPolqaSfbRecording_cut.wav,4.2
30209892_MinPolqaSfbRecording_cut.wav,2.2
30416355_MinPolqaSfbRecording_cut.wav,2.2
29005243_MinPolqaSfbRecording_cut.wav,2.8
30079384_MinPolqaSfbRecording_cut.wav,2.6
28773991_MinPolqaSfbRecording_cut.wav,4.2
27961103_MinPolqaSfbRecording_cut.wav,3.4
28825138_MinPolqaSfbRecording_cut.wav,3.8
30455874_MinPolqaSfbRecording_cut.wav,2.2
30085444_MinPolqaSfbRecording_cut.wav,2.8
30469517_MinPolqaSfbRecording_cut.wav,3.0
30195117_MinPolqaSfbRecording_cut.wav,2.25
30506035_MinPolqaSfbRecording_cut.wav,3.5
30122477_MinPolqaSfbRecording_cut.wav,2.5
30084109_MinPolqaSfbRecording_cut.wav,4.0
30416479_MinPolqaSfbRecording_cut.wav,2.0
30424662_MinPolqaSfbRecording_cut.wav,2.75
30474449_MinPolqaSfbRecording_cut.wav,2.333333333
30143960_MinPolqaSfbRecording_cut.wav,3.333333333
30177518_MinPolqaSfbRecording_cut.wav,3.666666667
30253338_MinPolqaSfbRecording_cut.wav,3.0
30208621_MinPolqaSfbRecording_cut.wav,2.333333333
30427605_MinPolqaSfbRecording_cut.wav,1.666666667
30092106_MinPolqaSfbRecording_cut.wav,2.666666667
30472817_MinPolqaSfbRecording_cut.wav,2.4
30477995_MinPolqaSfbRecording_cut.wav,3.6
30529707_MinPolqaSfbRecording_cut.wav,3.4
30451669_MinPolqaSfbRecording_cut.wav,2.2
28465067_MinPolqaSfbRecording_cut.wav,4.0
30105400_MinPolqaSfbRecording_cut.wav,3.2
30502363_MinPolqaSfbRecording_cut.wav,2.2
30062127_MinPolqaSfbRecording_cut.wav,2.6
30504588_MinPolqaSfbRecording_cut.wav,2.0
30477906_MinPolqaSfbRecording_cut.wav,2.4
30205473_MinPolqaSfbRecording_cut.wav,4.25
30192859_MinPolqaSfbRecording_cut.wav,3.5
28893340_MinPolqaSfbRecording_cut.wav,4.75
30254916_MinPolqaSfbRecording_cut.wav,3.5
28363343_MinPolqaSfbRecording_cut.wav,4.5
30206664_MinPolqaSfbRecording_cut.wav,2.75
30430611_MinPolqaSfbRecording_cut.wav,3.75
30082365_MinPolqaSfbRecording_cut.wav,2.25
30205889_MinPolqaSfbRecording_cut.wav,4.5
30510224_MinPolqaSfbRecording_cut.wav,2.0
30488683_MinPolqaSfbRecording_cut.wav,2.0
30528533_MinPolqaSfbRecording_cut.wav,2.5
30511571_MinPolqaSfbRecording_cut.wav,2.25
27762154_MinPolqaSfbRecording_cut.wav,3.0
30497340_MinPolqaSfbRecording_cut.wav,3.0
28152885_MinPolqaSfbRecording_cut.wav,4.0
30156993_MinPolqaSfbRecording_cut.wav,2.75
30256087_MinPolqaSfbRecording_cut.wav,3.0
30442198_MinPolqaSfbRecording_cut.wav,1.666666667
28831884_MinPolqaSfbRecording_cut.wav,3.666666667
30161074_MinPolqaSfbRecording_cut.wav,1.0
28347319_MinPolqaSfbRecording_cut.wav,3.666666667
30493674_MinPolqaSfbRecording_cut.wav,1.666666667
28117251_MinPolqaSfbRecording_cut.wav,2.666666667
30477716_MinPolqaSfbRecording_cut.wav,2.666666667
30438761_MinPolqaSfbRecording_cut.wav,3.5
30520203_MinPolqaSfbRecording_cut.wav,2.0
28493772_MinPolqaSfbRecording_cut.wav,2.5
30528010_MinPolqaSfbRecording_cut.wav,3.5
30438021_MinPolqaSfbRecording_cut.wav,3.0
30471546_MinPolqaSfbRecording_cut.wav,3.25
30177025_MinPolqaSfbRecording_cut.wav,1.5
30434812_MinPolqaSfbRecording_cut.wav,3.75
30426893_MinPolqaSfbRecording_cut.wav,1.666666667
30107297_MinPolqaSfbRecording_cut.wav,2.0
30513566_MinPolqaSfbRecording_cut.wav,2.0
30527649_MinPolqaSfbRecording_cut.wav,3.0
30148287_MinPolqaSfbRecording_cut.wav,3.333333333
28241020_MinPolqaSfbRecording_cut.wav,4.666666667
30066735_MinPolqaSfbRecording_cut.wav,3.0
27729941_MinPolqaSfbRecording_cut.wav,3.666666667
28766981_MinPolqaSfbRecording_cut.wav,4.333333333
30531888_MinPolqaSfbRecording_cut.wav,1.75
29531915_MinPolqaSfbRecording_cut.wav,2.75
30199146_MinPolqaSfbRecording_cut.wav,3.0
28938611_MinPolqaSfbRecording_cut.wav,3.5
30189075_MinPolqaSfbRecording_cut.wav,2.5
30069928_MinPolqaSfbRecording_cut.wav,2.25
30192561_MinPolqaSfbRecording_cut.wav,2.333333333
27936527_MinPolqaSfbRecording_cut.wav,4.0
30212282_MinPolqaSfbRecording_cut.wav,3.666666667
30493807_MinPolqaSfbRecording_cut.wav,1.333333333
30119310_MinPolqaSfbRecording_cut.wav,4.333333333
30194653_MinPolqaSfbRecording_cut.wav,3.666666667
30177924_MinPolqaSfbRecording_cut.wav,3.6
29541897_MinPolqaSfbRecording_cut.wav,3.4
30468491_MinPolqaSfbRecording_cut.wav,4.2
30100207_MinPolqaSfbRecording_cut.wav,3.2
28428183_MinPolqaSfbRecording_cut.wav,2.8
28474239_MinPolqaSfbRecording_cut.wav,4.2
30106921_MinPolqaSfbRecording_cut.wav,2.8
28769532_MinPolqaSfbRecording_cut.wav,4.4
30456485_MinPolqaSfbRecording_cut.wav,4.6
27965973_MinPolqaSfbRecording_cut.wav,4.8
27683832_MinPolqaSfbRecording_cut.wav,4.0
30485875_MinPolqaSfbRecording_cut.wav,3.6
30492136_MinPolqaSfbRecording_cut.wav,3.8
30508567_MinPolqaSfbRecording_cut.wav,1.6
30505845_MinPolqaSfbRecording_cut.wav,3.0
30481904_MinPolqaSfbRecording_cut.wav,3.0
27938985_MinPolqaSfbRecording_cut.wav,3.0
30205394_MinPolqaSfbRecording_cut.wav,4.0
30119388_MinPolqaSfbRecording_cut.wav,3.5
29530941_MinPolqaSfbRecording_cut.wav,3.0
30098715_MinPolqaSfbRecording_cut.wav,3.5
30442480_MinPolqaSfbRecording_cut.wav,3.0
30136173_MinPolqaSfbRecording_cut.wav,4.0
30483598_MinPolqaSfbRecording_cut.wav,1.6
29044261_MinPolqaSfbRecording_cut.wav,4.0
30207744_MinPolqaSfbRecording_cut.wav,3.6
30450086_MinPolqaSfbRecording_cut.wav,2.0
30100190_MinPolqaSfbRecording_cut.wav,3.2
30426270_MinPolqaSfbRecording_cut.wav,2.0
30206182_MinPolqaSfbRecording_cut.wav,1.8
30410941_MinPolqaSfbRecording_cut.wav,2.6
27698720_MinPolqaSfbRecording_cut.wav,4.0
30113495_MinPolqaSfbRecording_cut.wav,2.5
28969353_MinPolqaSfbRecording_cut.wav,3.75
30065963_MinPolqaSfbRecording_cut.wav,3.25
30119803_MinPolqaSfbRecording_cut.wav,4.5
30073620_MinPolqaSfbRecording_cut.wav,4.0
30080621_MinPolqaSfbRecording_cut.wav,3.5
30164048_MinPolqaSfbRecording_cut.wav,2.75
30154448_MinPolqaSfbRecording_cut.wav,4.0
30183866_MinPolqaSfbRecording_cut.wav,1.666666667
30261354_MinPolqaSfbRecording_cut.wav,1.333333333
30102424_MinPolqaSfbRecording_cut.wav,2.0
27852297_MinPolqaSfbRecording_cut.wav,3.0
27738324_MinPolqaSfbRecording_cut.wav,3.666666667
30180770_MinPolqaSfbRecording_cut.wav,1.333333333
30175328_MinPolqaSfbRecording_cut.wav,2.0
28482838_MinPolqaSfbRecording_cut.wav,2.666666667
30209776_MinPolqaSfbRecording_cut.wav,1.666666667
30083175_MinPolqaSfbRecording_cut.wav,3.666666667
30470050_MinPolqaSfbRecording_cut.wav,2.0
30523916_MinPolqaSfbRecording_cut.wav,3.333333333
30259760_MinPolqaSfbRecording_cut.wav,2.666666667
30180225_MinPolqaSfbRecording_cut.wav,2.5
30453377_MinPolqaSfbRecording_cut.wav,1.0
30060206_MinPolqaSfbRecording_cut.wav,1.0
28151107_MinPolqaSfbRecording_cut.wav,3.5
30107713_MinPolqaSfbRecording_cut.wav,3.25
30260292_MinPolqaSfbRecording_cut.wav,3.25
30154701_MinPolqaSfbRecording_cut.wav,4.5
30189152_MinPolqaSfbRecording_cut.wav,1.0
30091827_MinPolqaSfbRecording_cut.wav,4.0
30158129_MinPolqaSfbRecording_cut.wav,2.0
30426839_MinPolqaSfbRecording_cut.wav,3.5
30429195_MinPolqaSfbRecording_cut.wav,2.2
30403426_MinPolqaSfbRecording_cut.wav,3.0
30526848_MinPolqaSfbRecording_cut.wav,1.2
30516821_MinPolqaSfbRecording_cut.wav,1.6
30500617_MinPolqaSfbRecording_cut.wav,2.4
30089652_MinPolqaSfbRecording_cut.wav,2.6
30440071_MinPolqaSfbRecording_cut.wav,3.0
30068850_MinPolqaSfbRecording_cut.wav,1.8
30134477_MinPolqaSfbRecording_cut.wav,3.6
30097788_MinPolqaSfbRecording_cut.wav,1.0
30081501_MinPolqaSfbRecording_cut.wav,2.0
30073670_MinPolqaSfbRecording_cut.wav,2.0
30475409_MinPolqaSfbRecording_cut.wav,2.0
30141791_MinPolqaSfbRecording_cut.wav,1.0
30461473_MinPolqaSfbRecording_cut.wav,4.0
27636253_MinPolqaSfbRecording_cut.wav,3.666666667
30078707_MinPolqaSfbRecording_cut.wav,4.0
30259276_MinPolqaSfbRecording_cut.wav,3.0
30137264_MinPolqaSfbRecording_cut.wav,3.4
30107080_MinPolqaSfbRecording_cut.wav,1.4
30136099_MinPolqaSfbRecording_cut.wav,1.8
27809047_MinPolqaSfbRecording_cut.wav,3.4
28172023_MinPolqaSfbRecording_cut.wav,4.4
27699447_MinPolqaSfbRecording_cut.wav,3.8
30143698_MinPolqaSfbRecording_cut.wav,3.0
30083916_MinPolqaSfbRecording_cut.wav,2.8
30069999_MinPolqaSfbRecording_cut.wav,2.4
30489374_MinPolqaSfbRecording_cut.wav,1.6
30100670_MinPolqaSfbRecording_cut.wav,2.2
27955091_MinPolqaSfbRecording_cut.wav,3.4
30149925_MinPolqaSfbRecording_cut.wav,4.2
28270464_MinPolqaSfbRecording_cut.wav,3.2
29535975_MinPolqaSfbRecording_cut.wav,1.4
30207511_MinPolqaSfbRecording_cut.wav,3.75
30181886_MinPolqaSfbRecording_cut.wav,2.75
30106405_MinPolqaSfbRecording_cut.wav,2.25
28341866_MinPolqaSfbRecording_cut.wav,3.25
30154217_MinPolqaSfbRecording_cut.wav,2.75
30429009_MinPolqaSfbRecording_cut.wav,2.5
29534342_MinPolqaSfbRecording_cut.wav,2.0
30207709_MinPolqaSfbRecording_cut.wav,3.5
28461294_MinPolqaSfbRecording_cut.wav,4.0
29539126_MinPolqaSfbRecording_cut.wav,1.4
28460056_MinPolqaSfbRecording_cut.wav,3.0
30067713_MinPolqaSfbRecording_cut.wav,1.2
28930929_MinPolqaSfbRecording_cut.wav,3.6
27726109_MinPolqaSfbRecording_cut.wav,3.6
28213815_MinPolqaSfbRecording_cut.wav,3.2
30065013_MinPolqaSfbRecording_cut.wav,1.6
30528523_MinPolqaSfbRecording_cut.wav,2.25
27632247_MinPolqaSfbRecording_cut.wav,4.0
30060940_MinPolqaSfbRecording_cut.wav,3.5
30489622_MinPolqaSfbRecording_cut.wav,1.75
30154210_MinPolqaSfbRecording_cut.wav,2.75
27762205_MinPolqaSfbRecording_cut.wav,4.0
30200370_MinPolqaSfbRecording_cut.wav,2.5
30111810_MinPolqaSfbRecording_cut.wav,2.75
30061289_MinPolqaSfbRecording_cut.wav,4.0
28460221_MinPolqaSfbRecording_cut.wav,3.25
30163450_MinPolqaSfbRecording_cut.wav,3.5
30479570_MinPolqaSfbRecording_cut.wav,1.75
30081491_MinPolqaSfbRecording_cut.wav,1.5
30148814_MinPolqaSfbRecording_cut.wav,2.0
27904042_MinPolqaSfbRecording_cut.wav,4.0
30404761_MinPolqaSfbRecording_cut.wav,1.25
28343657_MinPolqaSfbRecording_cut.wav,4.25
30412220_MinPolqaSfbRecording_cut.wav,3.5
28112140_MinPolqaSfbRecording_cut.wav,2.75
30400844_MinPolqaSfbRecording_cut.wav,2.75
28261304_MinPolqaSfbRecording_cut.wav,3.25
30261520_MinPolqaSfbRecording_cut.wav,4.75
30468425_MinPolqaSfbRecording_cut.wav,3.0
30428752_MinPolqaSfbRecording_cut.wav,1.4
30067143_MinPolqaSfbRecording_cut.wav,3.2
30100009_MinPolqaSfbRecording_cut.wav,3.2
30413577_MinPolqaSfbRecording_cut.wav,3.0
30441678_MinPolqaSfbRecording_cut.wav,3.4
30118885_MinPolqaSfbRecording_cut.wav,2.6
30156752_MinPolqaSfbRecording_cut.wav,1.4
